,asr,cbw,ckdw,ckdp,comb
20220916,-0.016824160487854855,-0.1309232352241917,0.1894364947438113,0.046963582285204274,-0.1309232352241917
20220923,-0.08261792608203294,-0.014956020706098881,0.0009545442090061705,-0.02262607337807038,-0.014956020706098881
20220930,-0.11668520524736867,0.14447739054256403,0.0658298566856887,-0.021614087491892642,0.14447739054256403
20221014,0.05049275530634264,0.05693299712793388,-0.055237467507739314,0.07584042126644436,0.05693299712793388
20221021,0.12494425523657808,-0.03852052965832148,-0.08820933264644959,0.1063556229158778,-0.03852052965832148
20221028,-0.2577352114736302,0.11885375108556934,-0.07001100817504104,-0.25301931950618695,0.11885375108556934
20221104,-0.11460135592697948,0.05886839098294546,-0.1648658540694345,-0.425953329132191,0.05886839098294546
20221111,-0.005395194299758627,0.14239802584928654,-0.1429244090743633,-0.06986903896639887,0.14239802584928654
20221118,0.1253868720879105,-0.11059021482870823,-0.026651290549133663,-0.22560536331295686,-0.11059021482870823
20221125,-0.1290787077065348,0.06944422910830042,-0.19777159632972913,-0.24597373123128852,0.06944422910830042
20221202,-0.10177946362898503,0.03530355589145118,-0.16776060999222878,-0.062526880753271,0.03530355589145118
20221209,0.013613026764830187,-0.02383398377424926,-0.014596961895698394,0.04000427250391937,-0.02383398377424926
20221216,-0.1026946077511071,0.003328191969380312,0.06182091680934196,0.16548766406691118,0.003328191969380312
20221223,-0.10461100545195834,-0.07413266925909803,0.13645748063093788,-0.07000424684940292,-0.07413266925909803
20221230,-0.1750960508136626,0.12603444824098942,-0.08240613814966714,-0.16635736705975643,0.12603444824098942
20230106,-0.11912760365952753,0.02851236727119422,0.09537901088738682,0.14088395805707757,0.02851236727119422
20230113,0.06862098036492013,0.11901332734374451,-0.2446964469417194,-0.3363165714450444,0.11901332734374451
20230120,0.17142098544934053,0.029435817505518803,-0.23011513716378917,-0.27279493725156634,0.029435817505518803
20230203,0.11927143946976487,0.02122275245896795,-0.08590431313892764,-0.11118365636058106,0.02122275245896795
20230210,0.019094565798460084,-0.0023190314783971405,-0.024523315655820187,0.02450890865200883,-0.0023190314783971405
20230217,0.09431006946306371,0.037038414484320874,-0.10492272968169145,-0.07028341600161646,0.037038414484320874
20230224,0.09058631650697305,-0.055889585241103414,0.039957791832562414,0.11905856810793955,-0.055889585241103414
20230303,0.07300100730802421,-0.11961684451662613,-0.002909147447731368,0.020285814472475728,-0.11961684451662613
20230310,0.18565819660913482,-0.028835660959462404,0.08619758495855043,0.2765124168073356,-0.028835660959462404
20230317,-0.02888736626331572,0.02666246783789069,0.07816719860952061,-0.1041595788534353,0.02666246783789069
20230324,-0.1483847664171467,0.13395137643467978,0.15219323285924113,0.08459303461106872,0.13395137643467978
20230331,-0.018561167649735737,0.026826023616893183,0.173392620546227,0.23027671996772503,0.026826023616893183
20230407,0.06843371040453536,-0.0763015546644681,-0.05030289144320166,-0.09029403428657908,-0.0763015546644681
20230414,-0.015582313628588206,-0.014998668355307637,0.022537302128865507,0.12185639727316765,-0.014998668355307637
20230421,0.04397054468892681,0.021548883369820103,-0.024832839685365763,0.12129064124013242,0.021548883369820103
20230428,0.12573146529107485,0.0013948455840704795,-0.09861877141571126,0.24766654319346315,0.0013948455840704795
20230505,0.10928011177580771,-0.1282723735947669,-0.2943023653442425,-0.26821754684945515,-0.1282723735947669
20230512,-0.15545767107143996,-0.11139618100435275,0.05298997528540246,-0.18862630536545633,-0.11139618100435275
20230519,0.0010425522664176243,-0.007398886670238915,0.013897268462569641,0.015060915936870237,-0.007398886670238915
20230526,-0.08500392493838073,0.2028986771483961,0.10424159485798554,-0.0039600058517820615,0.2028986771483961
20230602,0.10513107652187419,0.04628964079068392,0.12204572973373895,0.2424662357976639,0.04628964079068392
20230609,-0.20889444708324223,-0.01811349989949855,0.015631051264353102,-0.21891184758020868,-0.01811349989949855
20230616,0.0024509466944400205,-0.10616280994006728,-0.0026492290872860225,0.07991629586393317,-0.10616280994006728
20230621,-0.033822534727032276,0.011938898618395024,-0.10359513009934705,-0.10644817836373377,0.011938898618395024
20230630,0.08240076907121069,-0.05796487405780061,-0.16460129029229403,-0.1757400435619029,-0.05796487405780061
20230707,-0.1288643141188113,0.08756101458040368,-0.06806316442802793,-0.13098763670086916,0.08756101458040368
20230714,-0.03221034311135084,0.09988739998963536,-0.15793014128154667,-0.1883010213862393,0.09988739998963536
20230721,0.11353410301334554,0.01923620359714683,-0.20031609142766899,-0.1386586276516851,0.01923620359714683
20230728,-0.04850954933322921,0.044459899282486,-0.11144428104698181,-0.10563831077180191,0.044459899282486
20230804,0.10851099139942696,-0.007581849549093394,0.021592243171192085,-0.0611937523626777,-0.007581849549093394
20230811,0.18606506567849224,-0.05577916480137948,0.20633048541163018,0.3144318188462418,-0.05577916480137948
20230818,0.24298115969552034,-0.02884385518546066,0.19412507134855783,0.37004788618369133,-0.02884385518546066
20230825,-0.21129596784072,0.03922682012821933,-0.020278832080664333,-0.22037834913390825,0.03922682012821933
20230901,0.0016033776933051438,-0.0250134362194286,-0.05817386300729253,-0.019658431414971245,-0.0250134362194286
20230908,0.08868133330685983,-0.024276633731608654,0.008205756566723246,0.05583134392173388,-0.024276633731608654
20230915,-0.0409962500499991,0.050410830374130376,0.022568258358095852,-0.055966456535263116,0.050410830374130376
20230922,-0.07296298145226508,0.0341759556711507,-0.04607925370185909,-0.062462565575578576,0.0341759556711507
20230928,-0.026553594425008556,0.1266119191874143,-0.03393348458611578,-0.024213658107992017,0.1266119191874143
20231013,0.1708187460044353,-0.1383154201809277,0.14470909569340662,0.18724031793376592,-0.1383154201809277
20231020,-0.1139584064625351,0.04065055605873103,-0.011577918640126276,-0.15498991842787452,0.04065055605873103
20231027,-0.09606470912678264,0.023674943761121586,-0.10190273193064854,-0.14151753501260583,0.023674943761121586
20231103,-0.16169307937985553,0.14495289368572928,-0.19866768411912497,-0.20659159743849523,0.14495289368572928
20231110,0.05142925988157362,-0.028348259828180997,-0.008530477823260111,-0.035352798180461394,-0.028348259828180997
20231117,-0.03443607385529289,-0.06735448848521083,0.08522717612444791,-0.03590791688110129,-0.06735448848521083
20231124,0.2973684461033741,-0.1527420503298571,0.18132190209299304,0.35137676870846607,-0.1527420503298571
20231201,0.16121504658766575,-0.000869172739106358,-0.02843600638688368,0.14101667107185967,-0.000869172739106358
20231208,0.1829259047164524,-0.18009056279167424,0.08973519628500805,0.10820682322088977,-0.18009056279167424
20231215,-0.13071317011917963,-0.01753853673974599,0.1438940929676037,0.008582664237629585,-0.01753853673974599
20231222,-0.22646736910249923,0.19879987339364938,0.00893370871198544,-0.14685750446757428,0.19879987339364938
20231229,0.20780909148936208,-0.17699006259398653,0.09487709818004515,0.17716439669487233,-0.17699006259398653
20240105,-0.05298296496100424,0.15058706638938932,-0.15055708822288202,-0.0300511941604918,0.15058706638938932
20240112,0.08191762743599715,-0.09512900183169587,0.1780930929018456,0.1978894141155873,-0.09512900183169587
20240119,0.1259743737516518,-0.08794552373500715,0.05770344888636687,0.12373115844227876,-0.08794552373500715
20240126,0.36113612694282776,-0.31042757774921137,0.19717328340712365,0.4787927941625077,-0.31042757774921137
20240202,-0.5387747769069352,0.26022551218748197,0.008576504408448208,-0.5556474697625183,0.26022551218748197
20240208,-0.06438880626415266,-0.004001160918885586,0.07653723690993554,-0.08188966097688435,-0.004001160918885586
20240223,-0.1427934494252447,0.23189189575087005,0.09600173220020673,-0.10291507435868333,0.23189189575087005
20240301,0.14109537029299649,-0.35049517486538506,0.21852412955901632,0.39263987783273097,-0.35049517486538506
20240308,-0.02121026914817499,0.3200427851604026,-0.24614608501729843,-0.46900229361470136,0.3200427851604026
20240315,-0.005329067484206547,-0.048324186980687765,0.1418992306492594,0.18818895686117085,-0.048324186980687765
20240322,0.045076330248739756,-0.2644277297473139,0.05724125103921849,0.16268371849047736,-0.2644277297473139
20240329,-0.06389524900110814,0.05580158771488009,-0.16413980504965073,-0.06324181849236048,0.05580158771488009
20240403,0.005823235723252016,-0.20695653474915257,0.24966359639800628,0.42109791045748585,-0.20695653474915257
20240412,0.1699615581421306,-0.24160364880460491,0.09049698679240259,0.1959530477133811,-0.24160364880460491
20240419,-0.04977677339636514,0.07387037018844188,-0.16373500230336305,-0.46690526583922776,0.07387037018844188
20240426,-0.16139272336780808,0.13127959189070323,-0.15406881117244267,-0.1883192370746923,0.13127959189070323
20240430,-0.062172704217412146,0.09836492326590882,-0.023117394695693478,0.026808079369286263,0.09836492326590882
20240510,0.042793017997714726,-0.013645631332764552,-0.20606987468567994,-0.10915020576467631,-0.013645631332764552
20240517,0.025130189248840862,-0.12060813138759108,0.17551235561186293,0.2357801080162748,-0.12060813138759108
20240524,0.02895144691415127,-0.049372141923762734,0.1749462380699591,0.05957949352417009,-0.049372141923762734
