trade_date,600519.SH,601318.SH,600036.SH,000333.SZ,601899.SH,000858.SZ,600900.SH,601166.SH,002594.SZ,601328.SH,601398.SH,600276.SH,000651.SZ,600030.SH,600887.SH,600309.SH,002475.SZ,300059.SZ,000725.SZ,600919.SH,601288.SH,601088.SH,002714.SZ,000568.SZ,300124.SZ,600028.SH,002415.SZ,601668.SH,600809.SH,601857.SH,300498.SZ,601012.SH,600690.SH,000001.SZ,300274.SZ,601225.SH,300308.SZ,601601.SH,002142.SZ,600000.SH,600016.SH,601919.SH,600031.SH,000792.SZ,601988.SH,601985.SH,600406.SH,002352.SZ,600050.SH,000338.SZ,601169.SH,000063.SZ,601766.SH,600150.SH,000100.SZ,600837.SH,002230.SZ,601229.SH,002371.SZ,600089.SH,600660.SH,600048.SH,601688.SH,601888.SH,000625.SZ,600436.SH,601390.SH,600104.SH,601600.SH,002027.SZ,601211.SH,600438.SH,601006.SH,600019.SH,601818.SH,603288.SH,603993.SH,601989.SH,600585.SH,300015.SZ,002304.SZ,000002.SZ,601998.SH,603986.SH,601009.SH,600886.SH,600999.SH,601628.SH,600547.SH,000425.SZ,002050.SZ,000938.SZ,600893.SH,600926.SH,300014.SZ,603019.SH,600111.SH,600795.SH,000538.SZ,601939.SH,601669.SH,600674.SH,600015.SH,600760.SH,600009.SH,600426.SH,600958.SH,002311.SZ,600489.SH,002241.SZ,000166.SZ,000596.SZ,000157.SZ,601186.SH,603799.SH,600011.SH,300122.SZ,300408.SZ,002460.SZ,000776.SZ,002252.SZ,002049.SZ,002179.SZ,000977.SZ,002466.SZ,600584.SH,601377.SH,002129.SZ,002601.SZ,600010.SH,001979.SZ,600188.SH,601111.SH,000661.SZ,600115.SH,601901.SH,000768.SZ,603369.SH,000786.SZ,002236.SZ,601633.SH,600029.SH,601800.SH,002648.SZ,601788.SH,300433.SZ,600570.SH,600085.SH,002493.SZ,600346.SH,601117.SH,002271.SZ,600196.SH,601360.SH,002001.SZ,601872.SH,600845.SH,300347.SZ,600233.SH,000963.SZ,601021.SH,600176.SH,600600.SH,600219.SH,601699.SH,601336.SH,600023.SH,002180.SZ,601689.SH,600745.SH,601100.SH,000895.SZ,600362.SH,002736.SZ,600741.SH,300033.SZ,000983.SZ,002459.SZ,601881.SH,601898.SH,000999.SZ,000301.SZ,600372.SH,600515.SH,600183.SH,002812.SZ,601618.SH,600588.SH,601877.SH,000876.SZ,002555.SZ,002709.SZ,600332.SH,300450.SZ,002074.SZ,300142.SZ,002202.SZ,300316.SZ,300496.SZ,000408.SZ,600875.SH,601607.SH,002007.SZ,603806.SH,601238.SH,002821.SZ,601799.SH,000733.SZ,300413.SZ,600803.SH,300223.SZ,600132.SH,600061.SH,600018.SH,600460.SH,002410.SZ,000708.SZ,002603.SZ,000617.SZ,002841.SZ,600039.SH,603899.SH,600754.SH,000069.SZ,600732.SH,601808.SH,000877.SZ,601155.SH,600606.SH,000800.SZ
20220930,1800.2938,38.6704,31.8868,44.9866,7.6757,165.3905,21.9094,15.4864,250.8544,4.325,4.0815,34.9764,30.7106,17.0567,31.8321,88.7082,29.266,14.5863,3.2202,6.9515,2.6872,29.0521,53.5769,226.4591,56.7066,4.0695,29.0278,4.9337,297.9231,4.8595,20.154,47.2628,24.1669,11.5583,110.3908,20.1513,26.0301,19.5735,30.9152,6.7361,3.2084,7.7314,13.7326,23.88,2.912,5.716,20.4328,46.2544,3.1948,9.2542,3.8362,21.1269,4.5473,22.6363,3.299,8.4762,32.7687,5.4662,277.9555,15.8545,33.6233,17.422,11.8249,196.802,12.062,265.6532,5.0946,13.9742,4.1008,5.1876,13.1657,43.3548,6.3348,4.9,2.6489,68.2182,4.6515,3.41,27.1887,21.9674,153.9932,16.9586,4.3111,93.239,9.8701,10.5198,12.1815,31.1747,17.0829,4.3755,24.3541,15.8598,41.7988,13.7629,83.2547,23.5617,26.3726,3.9088,49.0884,5.1818,6.8247,11.7061,4.6993,43.2494,57.78,28.4134,7.5732,59.7103,7.2034,26.2018,3.8388,268.6377,5.3019,6.7862,64.0668,7.59,57.2021,25.8353,73.6356,13.9721,5.3073,143.9977,43.4667,19.6964,96.1826,21.3056,5.1781,35.7138,14.3628,1.84,16.0679,29.2001,10.47,163.07,4.88,6.5394,25.9655,45.2694,23.4294,12.2516,27.4818,6.64,6.9707,14.5886,12.9941,9.0707,33.7912,45.2695,13.6583,16.3069,7.8343,25.3879,29.1476,6.4991,20.9992,6.8793,30.208,90.4067,20.4144,39.1099,51.8,12.4146,104.3633,2.8701,14.4112,26.2956,3.17,43.0022,73.3564,47.6856,44.8444,22.2498,14.8463,8.3466,15.7557,75.1341,13.2609,43.9626,8.8211,10.1475,37.7922,17.2644,18.3007,3.85,12.4286,173.2304,2.9291,17.5488,26.3916,13.9,16.2262,42.8707,25.3892,46.5732,30.53,37.0593,11.2139,65.7579,104.6668,25.7446,20.0859,16.0264,17.9144,37.8796,11.868,136.7021,150.9779,114.3926,24.8437,18.0712,73.6389,109.336,6.0048,5.2562,31.9548,32.2234,16.3437,21.2785,4.4048,57.2172,6.8458,43.642,57.5864,4.81,26.3947,14.1884,8.4491,17.48,2.79,7.1781
20221014,1670.6053,39.0052,29.4515,43.7824,7.7932,155.5099,22.1213,15.3562,263.327,4.3157,4.0721,37.8563,30.6728,17.6932,31.668,89.0068,29.4552,15.0085,3.4959,6.9235,2.6778,28.9603,57.4488,208.3549,61.331,4.1074,28.8942,5.0007,273.3822,4.8974,21.5592,50.528,24.04,11.2557,131.7066,19.3548,27.667,20.026,29.4061,6.7265,3.2368,7.991,14.5043,24.2,2.8837,6.1752,21.238,48.4388,3.2711,9.2735,3.8549,21.4922,4.6054,23.7556,3.7261,8.5447,32.9484,5.541,224.5209,16.7178,35.0505,16.6961,12.1079,184.1054,12.6478,269.2875,5.1823,14.2282,4.22,5.291,13.368,46.4846,6.26,5.0739,2.6489,61.6945,4.3952,3.51,27.2736,22.9558,149.3291,16.1882,4.4246,85.9589,9.7106,10.9312,12.4974,30.8001,17.2026,4.4243,22.1464,16.2798,45.047,13.3669,90.537,22.1809,26.8988,4.4274,50.5887,5.1536,7.1184,12.1538,4.746,46.102,55.8,28.1796,7.8293,62.1471,7.3009,26.192,3.9482,250.8075,5.6177,6.903,61.3883,8.54,62.3247,27.006,76.056,14.7162,5.5164,148.5976,47.1464,20.6638,97.6387,21.6635,5.3016,36.4478,14.7641,1.89,15.409,27.9138,10.28,180.2816,4.87,6.6192,26.2643,44.2037,23.556,11.7272,26.6613,6.35,7.0393,13.0877,13.4586,9.562,34.9478,48.8176,11.851,15.8636,7.9321,24.6369,30.7154,6.819,20.6207,7.3444,30.9141,89.8613,21.5753,42.7947,52.03,12.5465,101.4742,3.1276,13.6343,26.9301,3.38,48.015,75.8414,48.4458,47.7858,22.9139,15.4308,8.5116,16.0036,77.7717,11.8534,46.5575,9.4974,9.6325,43.1446,15.9265,18.6179,3.77,12.7892,174.862,2.9879,18.3564,28.0571,14.76,14.2143,47.1811,26.4161,51.771,34.19,39.9561,12.0743,66.4678,109.6433,26.2686,21.6386,16.6864,19.3053,40.3859,12.455,147.317,162.3812,115.7142,25.2125,18.2757,69.7563,96.9602,6.232,5.2089,32.0745,33.5016,16.2974,22.1802,4.5424,61.185,6.8927,43.5065,57.097,4.74,26.7475,14.841,8.5631,16.79,2.82,7.3381
20221021,1561.3763,37.7064,28.0301,40.1422,7.7639,148.698,21.5914,14.8725,265.0789,4.297,4.0815,39.8293,28.9777,17.8205,28.8979,83.2374,28.2606,14.8015,3.5452,6.8861,2.6872,28.2992,54.9527,188.4737,62.1396,4.1169,28.7987,4.9433,262.1298,4.9164,20.547,46.8583,22.518,10.8262,131.7166,19.1336,28.1261,19.1306,27.2896,6.6212,3.18,7.991,14.3361,22.99,2.8931,6.1166,21.0162,50.1628,3.2806,9.2346,3.8269,21.739,4.683,25.8844,3.8442,8.3979,33.7472,5.4849,262.2007,15.8984,33.3322,16.2315,12.0298,174.2877,11.6971,256.2537,5.2017,13.8862,4.0909,5.056,13.2524,43.401,6.4191,5.0932,2.6489,57.9961,4.1981,3.59,26.2261,23.4002,137.664,15.3987,4.3679,84.7157,9.7951,10.4415,12.4876,28.9472,16.8336,4.395,21.1069,16.4198,45.336,13.4635,91.6097,22.9359,26.0151,4.5619,50.5137,5.2006,7.4612,11.4337,4.6993,48.1101,57.34,28.1698,7.721,59.0268,7.0474,24.8176,3.9382,218.8022,5.3593,7.0491,58.0326,8.16,61.9607,27.4624,76.056,14.5106,5.4567,154.4975,47.8508,20.8034,88.7006,22.1308,5.3111,33.4637,14.8097,1.85,15.0354,26.8312,10.75,187.6143,5.04,6.5194,26.2643,41.3423,22.5136,11.7844,25.9792,6.84,7.2158,12.9701,13.6265,9.4539,34.17,50.9941,11.3177,15.5166,8.0103,23.1061,31.8986,6.939,17.9993,7.8192,31.883,84.9632,20.3751,43.9938,52.67,11.8872,94.9981,2.9941,12.5842,25.7978,3.35,53.9147,69.6787,47.0154,51.163,22.4954,15.1093,8.5601,15.4505,77.2383,11.4904,42.4592,9.3602,9.2987,46.9327,14.9651,18.955,4.43,13.0738,159.6899,2.9977,19.2837,27.5052,14.17,13.851,44.9334,26.5628,49.999,32.96,39.996,12.0149,67.8876,106.1042,25.2478,22.9553,16.7156,19.6111,42.3867,12.1517,140.6445,140.2185,120.5274,24.1262,16.9417,69.597,92.5751,6.1234,5.19,31.905,33.2121,15.3234,24.5129,4.4933,65.5074,8.085,41.6578,55.1391,4.66,23.9817,15.0585,8.164,15.4,2.79,7.3581
20221028,1307.5565,34.9295,25.7558,37.1863,7.9303,134.3804,19.9246,14.0075,238.79,4.194,3.9877,38.8129,28.5894,16.8609,24.9792,79.1728,26.5086,12.7237,3.4566,6.6152,2.6309,26.9586,46.7078,157.4198,63.9243,4.06,27.1002,4.6942,230.7825,4.8027,17.6581,48.5847,20.7814,10.1721,128.8625,18.9477,29.0643,17.3398,24.3598,6.5064,3.1137,7.8928,14.2075,21.85,2.8837,5.8039,20.2603,48.86,3.1853,8.9336,3.7709,21.0874,4.5473,25.4746,3.717,8.1924,33.897,5.2887,265.4755,15.1668,31.276,14.8378,11.6298,166.227,10.8424,227.249,5.1335,13.7201,3.8923,4.4076,12.9057,41.7022,6.0822,4.7749,2.5738,50.8218,4.1094,3.51,23.8762,19.4006,128.5013,13.6392,4.1599,82.5376,9.6449,9.8929,12.3494,26.8676,17.3821,4.5024,20.4436,16.3998,46.8107,11.9858,82.1328,23.3928,24.5952,4.2834,51.367,5.0879,7.373,10.6941,4.4845,50.1608,56.24,26.6308,7.4255,57.1052,7.3301,21.6042,3.8587,198.7692,5.254,6.8641,54.886,6.86,56.1829,26.9663,75.4066,13.5412,5.4069,163.2874,50.886,21.2522,88.5569,23.4928,5.1591,32.6339,14.071,1.79,13.8062,25.3762,10.22,167.282,4.92,6.3597,27.6886,37.1785,20.5555,11.3363,28.6186,6.66,6.7452,12.4705,13.8439,9.6505,38.3379,50.3878,10.7449,14.7553,7.6778,24.9161,30.4787,6.769,16.911,7.1603,34.0179,85.1417,19.0961,40.9426,51.23,11.1525,82.9403,2.9655,13.5233,23.3088,3.27,54.682,64.4801,43.5442,55.9169,21.0309,15.0021,8.3563,15.5458,80.6906,10.7026,45.8436,9.0073,8.7265,51.8523,12.6559,18.5882,4.04,12.8081,148.2387,2.9291,23.5313,25.3568,12.7,13.171,40.8663,26.4846,47.3706,29.5,38.7474,10.3635,72.254,95.3679,23.947,22.0316,16.6767,19.4336,45.5694,11.2516,147.7113,123.8615,133.1523,21.2263,15.8707,66.1625,86.7282,6.0246,4.8686,30.8182,35.2953,14.8874,27.5218,4.4146,63.3702,7.6228,39.3446,56.3478,4.28,24.0805,17.2041,7.4797,13.8,2.67,6.9582
20221104,1458.0889,36.4321,27.5563,39.312,8.1849,146.5968,19.4043,14.3516,278.9152,4.2408,3.8376,41.6529,28.561,17.8694,26.7648,79.3751,31.6352,14.2303,3.4861,6.5031,2.5839,27.3075,47.8576,180.4133,68.8249,4.0126,28.6461,4.6175,255.5692,4.689,18.5032,51.6921,21.679,10.5626,139.1112,18.461,30.2221,20.5748,25.2123,6.4969,3.2462,8.1523,15.1969,25.83,2.8649,5.8919,21.9363,48.9971,3.4809,9.7687,3.8082,22.9039,4.9254,27.2435,3.7806,8.4175,35.6442,5.3541,272.1648,16.1179,35.7453,13.6085,12.1664,195.6505,12.2925,253.7545,4.9679,14.1696,4.0909,4.9432,13.0502,44.038,6.1851,4.7749,2.6113,57.4937,4.4149,3.62,24.2537,21.0632,136.1936,13.3538,4.1788,90.4741,9.1477,10.0594,12.9219,29.0359,17.6214,4.7173,23.968,17.2398,47.8967,11.9085,93.942,24.5749,28.0904,4.2738,51.4983,4.9659,7.1478,10.9958,4.5779,48.7133,60.6,27.6049,8.2134,58.3433,7.5056,23.5916,4.0078,214.8608,5.3402,6.8835,63.7283,6.95,64.3698,28.5637,88.4138,14.3637,5.5364,161.5974,47.686,22.7581,100.4935,23.8905,5.5011,36.5276,15.0741,1.87,13.5702,25.3471,10.84,167.2246,5.4,7.2782,28.1965,41.0562,22.0947,11.6795,30.8429,7.29,6.8727,13.2836,14.5159,10.0043,40.3619,49.4934,11.9103,15.4203,7.5507,27.1882,36.1978,7.059,18.3968,7.7901,34.5187,93.7679,19.4798,42.8727,57.01,11.9154,97.4844,3.1085,14.2575,24.5777,3.4,56.3862,77.5312,52.8373,59.5615,22.2226,15.8692,8.6668,17.2149,87.5368,10.5255,49.0975,9.0563,8.7265,50.6519,13.5776,17.8447,4.32,13.5861,169.3304,2.9095,24.6979,28.9144,13.41,14.3633,46.3248,27.3354,52.8539,36.0,43.3524,11.1348,75.5603,116.9793,28.1023,24.164,17.9678,18.1314,50.5892,12.3474,153.5558,143.7554,128.6152,24.196,15.676,73.2008,107.9718,6.074,4.9537,34.4873,33.8759,15.6481,34.2357,4.5424,64.3094,7.6027,44.184,58.3156,4.53,33.4431,18.0346,7.9264,14.52,2.67,7.428
20221111,1469.2224,38.3531,29.6031,41.6293,9.7122,146.6163,19.703,15.0213,267.5675,4.2876,3.8939,39.0819,29.4606,18.5646,27.4308,83.2952,31.2868,14.8843,3.4959,6.6712,2.6215,27.4085,47.8183,182.8972,70.2053,4.0695,28.4457,4.9624,264.0774,4.7838,18.0806,47.687,23.1034,11.1581,123.314,18.4875,29.214,21.2006,27.7795,6.6404,3.2557,8.3979,15.7312,25.52,2.8837,6.0091,21.4762,51.4558,3.376,9.9143,3.8456,23.5259,5.0999,25.3347,3.8261,8.5545,34.4062,5.4008,237.8396,15.9496,35.0223,15.3217,12.3127,194.4493,11.9468,257.1698,5.153,14.1794,4.3093,5.3567,13.2717,42.3762,6.1945,5.0546,2.6677,59.4705,4.612,3.59,25.4806,20.7414,138.2385,14.9898,4.3395,88.5944,9.2134,10.0888,12.9416,30.9283,20.0248,4.7661,23.1265,17.6298,44.9075,12.5653,92.3084,24.0285,26.6605,4.0721,52.3047,5.041,7.2164,11.1223,4.6526,47.0528,57.23,28.5692,8.8436,58.6405,7.9929,17.1054,4.0476,222.951,5.4646,6.9906,66.0185,7.21,63.569,30.1114,86.5838,14.8533,5.5065,148.7376,46.322,22.3492,97.8111,23.463,5.6247,34.9238,15.904,2.06,14.5535,25.6148,10.59,162.735,5.33,6.8489,26.4038,41.885,24.0139,11.403,30.2695,7.43,7.0982,14.1065,14.9111,9.9551,40.9801,45.8062,12.2757,16.066,7.6582,28.6805,34.2257,7.059,18.2454,7.0441,33.6073,93.996,19.0961,42.0441,53.8,12.6219,99.5874,3.242,15.282,25.7881,3.46,54.9212,71.4679,52.117,64.0083,22.5136,17.233,8.7154,17.4533,92.7345,11.2691,45.6514,9.3308,8.8218,50.3272,13.7858,17.8348,4.37,13.4343,164.9529,3.0957,24.3789,28.5597,13.53,14.6614,46.6362,28.0787,49.2607,34.06,41.1148,11.2436,69.6769,121.8171,27.7139,23.8004,17.6086,18.0525,46.4594,11.7995,152.6787,131.8666,119.0282,25.352,17.2144,70.931,108.3615,6.1826,5.0577,33.4803,35.5001,15.7965,30.5896,4.7293,61.1467,7.6697,46.2553,55.3988,4.88,32.2508,17.3227,8.335,18.79,3.06,7.3281
20221118,1506.6993,40.0934,30.3896,43.7641,9.438,150.1249,20.2811,15.0864,253.5122,4.2782,3.9126,40.1282,30.0762,18.7506,28.1065,85.7224,32.4713,15.0664,3.5649,6.5778,2.6215,25.9669,46.3835,181.8565,70.0081,4.0315,30.9553,5.0103,258.9135,4.7364,17.1569,46.3651,23.4351,11.3143,114.652,17.0627,29.8528,22.096,28.1029,6.6117,3.2178,8.2927,15.3156,24.48,2.8649,5.9896,21.6899,51.4166,3.6776,10.0406,3.8829,24.7994,5.0805,24.765,3.9442,8.6133,34.7956,5.4008,230.1619,15.8326,34.4402,15.0701,12.6445,189.4064,11.361,261.8595,5.0946,14.0816,4.2696,5.6293,13.3006,40.5667,6.0635,5.1318,2.6489,59.2234,4.6219,3.56,26.311,21.5383,142.1625,14.8851,4.3206,103.1845,9.1946,10.1476,13.07,31.6379,19.586,4.9029,22.0177,19.3697,43.6919,12.2659,82.4674,25.0417,25.7967,3.9953,54.452,5.041,6.9814,11.0639,4.6246,45.6195,53.76,28.9491,8.6861,59.1358,7.6323,18.2721,4.0576,234.4295,5.4263,6.9322,62.6728,7.45,62.9866,30.3991,78.9978,15.2645,5.7654,141.4377,45.7524,23.4263,88.1546,25.1829,5.6912,36.2882,15.9386,1.97,14.0127,22.4253,9.79,168.9859,5.07,6.789,26.1747,42.8026,25.2316,11.9465,28.6977,7.04,6.9707,13.7244,15.5633,10.417,43.5526,46.2236,11.9596,15.6805,7.5898,29.5566,37.9037,7.2589,18.4536,6.9375,34.527,96.8714,19.3814,42.668,51.25,12.8385,97.0913,3.242,14.5819,26.0614,3.47,56.5357,67.9293,58.4691,64.1271,22.832,16.5803,8.7542,17.0241,91.6678,10.6229,39.8162,9.517,8.4308,56.0831,13.2308,17.7059,4.27,14.4874,152.9247,3.0369,25.9443,28.2147,13.46,17.2229,43.5031,29.2621,44.8406,32.5,46.9983,11.3425,65.544,119.993,26.9641,24.0953,18.9579,21.1895,48.2395,11.4179,150.195,125.6448,117.1543,26.6574,16.9612,77.9196,105.2432,6.1826,4.982,37.6678,37.8517,15.6759,45.3601,4.9849,62.383,7.5224,45.8778,51.7029,4.85,31.6722,16.9569,8.3255,20.28,2.99,7.2881
20221125,1463.3192,40.6544,31.2898,42.5964,9.5849,144.0362,21.0133,15.8212,243.9264,4.4187,4.0534,39.4905,30.0762,18.9465,27.508,84.6629,31.2469,14.8346,3.5255,6.9048,2.6966,27.785,46.0691,170.2125,67.4543,4.2592,29.4858,5.4989,244.7988,4.9069,17.1176,45.1122,23.6108,11.8805,113.6541,18.2132,28.5253,22.9625,29.9353,6.8604,3.3314,8.7206,15.7312,24.4,2.9497,6.1948,22.1417,49.9081,4.0571,10.293,3.9856,24.0886,5.1872,25.8944,3.7806,8.6133,32.2196,5.5783,224.6507,15.7594,33.6233,16.2993,12.6835,177.3551,11.3417,252.1714,5.679,14.3162,4.4384,5.197,13.368,39.7727,6.3629,5.373,2.7804,57.6831,4.5825,3.65,26.6319,20.2434,136.1352,16.4735,4.7744,99.8328,9.5511,10.5786,12.9811,33.136,20.8326,5.0396,21.8791,18.8097,44.0108,12.6522,79.712,23.0849,25.2307,4.3794,53.3643,5.2194,7.5297,11.6283,4.8114,45.5059,51.71,30.7998,8.6073,57.1646,7.8955,17.4119,4.0775,234.0837,5.5411,7.643,62.7425,8.09,59.8362,28.9109,77.0202,15.2547,5.4169,136.7978,44.5609,22.1796,85.8075,24.2186,5.6247,34.3813,15.8648,1.97,14.8879,23.3042,9.45,156.934,4.95,6.6891,25.4974,40.6023,25.67,11.3268,28.154,6.83,8.608,13.9007,15.5238,10.1615,40.332,46.7007,12.1374,16.0274,8.2744,31.2895,34.5511,6.859,19.0214,6.7631,33.2953,90.1092,18.9879,39.1586,49.5,13.187,91.7847,3.3469,15.6149,26.7642,3.57,54.5326,66.2991,55.3481,63.216,23.1595,16.7459,8.7445,17.0241,91.3478,11.216,38.3883,9.8502,9.0126,52.6886,13.538,17.6365,4.09,14.4115,127.933,3.3014,22.8434,27.4461,13.33,16.4032,42.8901,28.245,43.0884,31.08,43.2924,11.3722,64.9119,112.9148,27.6416,24.5276,18.1425,20.0649,44.6723,11.2809,136.1108,124.6442,114.432,24.5547,17.6817,76.0082,97.6911,6.3505,5.1333,35.5043,36.8348,16.7797,40.6653,5.6535,59.8049,7.797,44.968,49.0758,4.93,30.1835,17.7479,8.6202,21.81,3.14,7.2381
20221202,1570.8753,42.4328,32.588,43.828,9.8982,159.3605,20.5894,16.1933,260.8783,4.3906,3.9783,40.3574,30.5212,19.4165,28.7049,86.6278,30.5103,15.6707,3.4959,6.8301,2.6872,26.9862,48.0541,189.2493,69.6236,4.2687,30.4877,5.4414,257.6938,4.9259,18.294,47.3318,23.4351,12.5931,119.8412,16.9653,28.5552,22.9625,30.827,6.9179,3.303,8.8048,15.5333,24.85,2.9214,6.0971,21.5502,52.4843,4.6116,10.2542,4.0042,24.7303,5.1096,23.5957,3.5989,8.7601,32.9185,5.569,226.5677,15.6643,34.5528,15.6314,12.8298,197.9436,13.0416,258.6036,5.6303,14.7168,4.4086,5.6481,13.5991,39.7081,6.3348,5.3923,2.771,62.0652,4.5923,3.63,26.5942,21.3927,141.8315,17.4912,4.6515,98.162,9.523,10.7353,13.297,34.7918,20.7428,5.0884,21.5821,19.4697,44.0407,12.546,82.989,23.7305,25.7172,4.2162,53.2893,5.1349,7.3534,11.5504,4.8488,43.9094,53.71,31.4914,8.8436,58.4325,7.8857,17.6887,4.0974,237.0274,5.5411,7.7014,62.9615,7.57,58.9626,30.0122,79.3029,15.6855,5.5264,137.0278,44.4634,22.8877,84.7154,24.2981,5.7672,33.4078,17.4329,1.98,14.3765,22.8677,10.03,168.3733,5.19,6.7989,26.5233,42.9112,25.4362,11.5174,30.8528,7.34,8.7943,14.7138,15.7016,10.5349,39.983,48.2312,12.7201,16.6346,8.2549,31.742,35.9907,7.139,18.7375,5.891,33.3856,92.4095,18.8698,40.6209,55.5,13.5638,101.2187,3.3183,16.0504,27.6231,3.49,53.0875,65.156,55.5081,61.4234,23.3687,16.8628,8.8512,17.5296,99.7068,11.4373,40.3586,9.6052,9.0126,55.05,14.0533,17.5968,4.3,14.1554,132.7184,3.2916,22.5143,28.402,13.75,16.2914,46.8503,30.3282,42.6749,32.6,40.965,11.5007,61.9653,113.1924,26.7564,21.8449,18.5114,20.2622,44.8503,11.7408,131.2912,128.2802,112.5284,26.1791,17.5259,77.4318,114.0427,6.4493,5.1144,35.8632,38.8333,16.7704,41.273,7.2463,59.134,7.6161,50.0978,54.5598,5.59,29.2945,17.3425,8.5441,21.34,3.3,8.3978
20221209,1663.2888,45.2667,34.8244,49.5391,10.3877,179.112,20.1558,16.742,273.4404,4.4561,4.0346,38.6833,32.0838,20.2096,30.8766,89.9603,31.8044,17.0366,3.555,6.9796,2.7154,26.7291,47.946,209.0029,68.4009,4.2782,32.9592,5.6905,279.5298,4.869,17.9876,45.6745,24.8303,13.3741,106.5787,17.4167,28.1261,24.3393,32.336,7.004,3.3787,9.331,16.7304,25.46,2.978,6.1166,21.6899,56.8433,4.8159,10.5941,4.0789,26.1717,5.1969,23.4059,3.617,8.9069,33.9469,5.6531,244.4191,15.4082,35.4824,15.9218,12.9762,211.6726,13.3489,271.8265,5.9323,14.8927,4.8753,6.4469,13.7725,38.7664,6.3255,5.672,2.9307,66.0601,4.9372,3.66,28.5477,22.1666,156.7975,19.4601,4.8311,98.8184,9.72,10.0203,13.7116,35.6789,20.5334,5.2545,22.8988,19.6997,43.8414,13.0385,89.1593,23.3431,26.6307,3.928,55.3147,5.2569,7.4709,11.278,4.9516,42.3199,58.26,31.4622,9.0702,59.1358,8.0319,17.4119,4.157,262.938,5.7134,8.5387,65.0725,7.01,57.4272,29.7642,79.4111,16.0184,5.7654,135.7978,43.8414,22.4888,85.1656,24.0794,5.8527,32.1551,18.2446,2.02,14.3765,22.5476,10.92,170.6516,5.57,6.5094,26.1846,47.2822,26.8196,11.956,31.1889,7.47,8.8727,15.38,15.8696,10.7217,39.3848,48.6088,13.2534,16.8659,8.695,33.4943,36.4838,6.949,18.6902,5.9589,33.476,90.724,21.2015,43.1847,59.28,13.8935,109.041,3.4518,15.8625,29.7803,3.53,51.2638,62.4623,56.2184,64.86,23.3414,17.6129,8.9968,17.5582,100.948,11.3665,39.3838,9.86,8.9077,51.2423,14.6083,17.4779,4.92,14.051,139.235,3.3896,22.5542,29.417,13.46,16.1703,49.1563,31.4431,41.3853,32.73,40.6553,11.2535,68.8309,108.5529,25.4646,20.6952,18.9579,20.4299,45.2276,11.8386,134.1593,130.0833,108.4944,26.4183,17.4773,77.9395,122.813,6.7357,5.2562,36.2122,39.9562,17.0672,49.8686,7.1185,59.4311,7.5626,51.7044,54.9194,5.9799,28.7371,16.5515,9.0859,23.82,3.37,8.6377
20221216,1717.9658,44.601,35.1466,49.2654,10.0842,178.379,20.098,16.4165,269.2696,4.4655,4.0252,37.8662,31.4966,19.9844,30.3264,88.034,31.5655,16.2254,3.5353,6.8768,2.7248,26.2424,47.5136,218.9288,69.0221,4.2213,32.7683,5.451,282.1068,4.8406,18.6301,44.0271,24.3913,13.0226,97.797,16.9211,27.9963,23.7905,31.1405,7.0327,3.3219,9.2489,16.5326,24.31,2.9968,6.0482,20.8683,57.1176,4.7089,10.5067,4.0882,26.0039,5.1193,22.5364,3.5716,8.8188,33.847,5.6531,240.8349,14.94,34.4026,15.5056,12.7615,220.0807,12.9551,291.173,5.7959,14.9025,4.7065,6.2401,13.5895,37.3815,6.2974,5.6334,2.9965,66.5461,4.7204,3.6,27.972,22.5267,163.2532,18.4328,4.7838,103.0552,9.6074,10.1476,13.376,35.1171,19.2171,5.2154,22.8592,19.6997,42.6059,12.6812,89.7498,22.5683,26.0846,3.9376,55.3522,5.2945,7.1184,11.3364,4.9516,41.6032,60.4,31.1018,8.9323,59.5518,7.603,17.4514,4.0775,270.3466,5.5316,8.1687,60.7311,7.12,55.5873,30.8555,74.6785,15.4897,6.0442,129.6379,43.5791,22.0899,79.9637,25.0437,5.7577,30.304,18.2538,1.98,14.3765,21.983,11.66,165.7025,5.75,6.4196,25.5074,49.0188,26.0889,11.5651,30.1805,7.75,8.8727,15.1253,15.3657,10.8789,38.278,47.2075,12.7102,16.4804,8.5581,32.984,39.4814,6.799,19.0119,5.9492,33.3035,91.9138,20.6309,43.3601,66.79,13.6203,106.1518,3.3183,15.5723,28.687,3.37,50.8951,61.2596,56.3184,62.5029,23.2777,17.0187,8.8415,17.1195,97.9419,11.2514,37.8117,9.6248,8.7456,47.9166,14.311,17.1606,4.96,14.5918,135.3051,3.2916,22.7935,27.791,13.4,15.8257,47.4243,32.0006,41.4936,31.69,40.4655,10.9469,67.5861,106.1736,24.0103,19.7911,18.9288,22.4028,43.0773,11.6332,129.2116,130.3409,109.4314,27.4447,16.5231,76.9042,124.7327,6.7061,5.1806,36.5611,41.1002,16.5014,44.2917,6.0664,57.821,7.3482,51.8787,57.8661,5.7799,26.5993,16.423,8.7532,22.27,3.3,8.3078
